64055	62388
61112	53677
61131	20859
61308	22958
64800	51039
64528	64505
61092	61044
62706	17121
63612	20754
61475	64089
61091	61548
63313	63305
63828	23075
61097	61090
61603	61079
63960	63782
61047	72413
60799	57357
60900	28940
61308	13953
62077	21261
62953	21681
61311	62388
63250	63228
61116	61319
61206	61185
63400	55720
61349	61245
61553	21956
62603	65229
61199	61228
62574	61308
64425	60135
61049	22123
61121	22454
62280	50765
61988	73043
60314	13530
60472	55921
61087	62483
64100	64201
64766	61422
63882	64876
61352	61343
64949	3
63080	63081
64797	61793
61104	55707
61270	66674
62222	61082
63669	57482
61112	26327
61435	61406
61306	61319
61396	61445
61244	61240
61293	12683
60106	27080
62779	3360
63099	63450
61119	72743
61237	61205
61327	61335
64834	5065
64810	64818
61308	23797
61187	61180
64772	61397
62147	61316
61318	63056
61231	61210
61110	23422
61321	61063
61314	17808
64554	12485
64059	62177
61791	64777
61132	61165
64627	57841
64592	8706
63340	28120
61047	61312
63509	51365
64026	18545
61050	49607
61975	51788
61963	65714
64132	20661
64245	61350
62789	26429
61051	55734
61898	61673
61073	51368
61308	51807
62096	63749
61109	20859
64177	27719
61309	7177
61117	61044
63789	8335
62076	64105
62980	28237
62939	28231
64835	64809
62631	66384
61433	61441
61315	57501
61175	61179
60640	57987
61313	55083
61189	61186
61200	55788
61243	70071
62135	21267
62684	17808
60963	2784
61233	61226
61309	22185
61313	64123
63429	61073
61118	61117
61208	61188
61243	69200
62024	62388
62575	61729
64177	6872
61185	61190
64794	3813
61315	66532
61221	55784
61063	61129
62850	64209
63799	63961
60766	60769
61638	61767
62584	63154
63617	20300
61220	61192
61321	56213
61397	75201
61486	61042
61234	61179
63464	20875
61092	55707
61195	61206
61311	56081
61708	23192
63047	61042
61053	7127
61209	61179
61999	64136
62740	20723
62870	61256
61351	12924
62409	61042
63612	6465
63715	61042
63739	63492
62217	55097
63769	63810
61221	73572
61267	61042
61270	63127
62706	55628
64055	62789
61231	58745
61311	12393
61441	61402
61308	7127
64797	61395
61385	61353
63844	55470
62586	62178
61360	61365
61975	26592
61113	6356
62746	66289
62024	12774
64824	64800
63383	61042
63670	51733
64909	71851
61077	6356
62970	62862
61916	64465
61125	61061
64055	61054
61613	61614
61319	61307
62101	57980
62937	62296
64093	62654
62746	3388
61049	72442
64491	49431
61048	64984
62527	64610
61197	61235
64835	15494
61282	50766
61315	61112
61093	63081
61397	64820
64237	23436
61062	62631
61112	61138
61255	61242
61626	57146
64837	64779
61216	61203
61247	13637
61103	61120
61050	61116
61975	58679
64055	62217
61396	22365
61207	61187
64778	51058
64836	61421
61049	17518
61113	21345
61319	17808
62098	21267
60135	61084
61123	15344
62011	63112
61122	22158
61412	61441
62839	64378
64500	62003
61245	3698
60965	20837
62596	62662
61605	2891
61261	62094
61096	3190
61113	61061
61203	61191
61619	61082
62300	63670
63956	16831
64004	61042
64766	64835
61072	51990
64909	55577
62127	63112
61245	61240
62178	65954
62631	55217
64813	64800
61129	55128
62010	63503
60665	2877
64805	61412
61449	61435
63113	8059
63411	61513
61504	13103
62434	61042
64833	66038
61138	17518
64804	64772
61338	6338
62849	61135
61136	64507
64737	71815
61098	59229
61975	28103
61697	60116
62749	57990
63337	55533
62140	12868
62709	29167
60652	74958
61108	61112
61233	19399
61341	61353
61175	61192
64270	71047
64916	65344
62161	50901
64528	55648
62086	62107
64554	67958
61307	61052
62108	61126
60614	4114
62816	61327
64836	15493
60740	60754
63652	61042
63509	6615
62771	3611
61321	62076
64193	64209
64596	57323
64829	64811
62631	56094
64218	64203
61256	65010
61354	61332
62676	23090
63179	3283
61218	61233
61113	64528
61150	65505
62792	62723
61193	61217
63547	61049
62654	63112
64800	64775
61261	55612
61214	61183
61044	74278
61402	64778
63988	61042
61189	61175
61316	51806
62482	17889
64554	10025
61047	64659
64632	18152
61440	64826
61373	63112
61402	51041
63547	58031
62746	74365
60770	60766
60181	67112
61171	61189
61309	73184
62114	62113
61351	70110
62586	64072
60467	2519
62399	61758
61311	64554
64806	64814
61694	3340
61315	3385
61309	10098
63935	64999
64151	71377
63635	17808
61120	61934
61204	66623
62752	3384
61058	22454
61315	52796
61330	12924
62685	62680
62746	71434
63888	60121
61077	71815
61419	61433
63509	26287
61050	27483
61132	22158
61228	61217
62918	64070
61131	61122
63780	11972
64803	64769
61055	61242
61325	61371
61950	64465
61112	72504
61047	3343
61120	61119
62230	61318
63099	61061
61134	61129
61224	61221
60900	66592
62222	66289
61308	21566
62918	63112
62217	3343
62953	21359
62855	3771
60122	60125
63691	71266
61257	22108
61313	67656
61236	61180
64824	61793
60652	71863
62706	7134
61362	64244
62465	65153
62579	21566
64828	12307
61138	55757
61791	15494
63612	25279
61669	17349
64747	62206
61179	61202
61433	61395
63174	62177
62592	62098
64799	61402
61115	67309
61643	11671
63983	61318
64465	61045
61387	61364
60156	60160
63654	63724
60798	17138
63002	65990
63486	61042
61439	64810
63990	61920
61376	61377
21828	3745
60781	60685
61308	63870
61333	63228
63714	73515
60735	60762
61307	61261
63741	18944
64809	1276
63070	63057
61201	73590
61311	61602
63769	8724
62207	62147
61138	23422
63670	28032
61236	61232
63337	55168
61862	61192
61211	61230
62140	25438
64814	51088
63267	64055
61114	61123
61138	56081
61078	22962
61118	64554
61113	73108
61791	61433
63465	61042
61350	61349
64678	64165
62101	62287
63708	1630
63159	18993
61115	73871
63792	52451
64993	21329
61104	50775
62098	61968
61306	72651
61122	23212
61346	61369
62086	62230
64052	63112
61975	15323
61240	17739
62571	61042
63342	63336
61374	61325
63247	23131
63316	19127
63074	61042
64807	61435
60640	71821
60156	24694
61097	8220
61077	66147
61437	29654
61253	61753
61975	66324
63547	17808
63870	55542
61213	73571
61167	61171
61397	51052
61310	61042
62119	65047
61181	61232
62752	3063
63063	20487
61375	61382
60732	60734
61223	61211
62423	18685
61263	62592
64357	64167
64312	16527
64046	65414
61825	62098
64798	64779
64820	61350
61053	55224
60305	11674
60135	20875
61136	61048
61115	52796
63764	20910
61044	61883
61998	64214
62357	28942
61116	62706
62706	10093
62829	69569
63400	11556
61119	13447
61975	14751
62100	49539
63509	55097
62733	54521
61449	63112
61390	61042
60464	55901
63835	63823
64482	61089
63337	26327
62217	71915
61161	21183
63290	23085
61229	61215
61356	61353
61370	61336
61082	14062
61638	3698
61309	25469
62851	12665
64820	64812
61202	57583
63867	61042
61232	61186
63870	73067
60510	2193
61321	66270
61710	61743
61118	21566
64486	73654
64628	61042
61419	61042
61580	74524
63617	66305
63056	61968
64135	61088
61131	20830
61412	73156
61079	62280
62663	61138
64190	7990
62113	62835
62506	62970
62683	64549
61044	61138
63060	61042
61095	62280
60486	60485
62566	62601
63400	55757
62934	61688
61053	71528
61044	50936
61409	61424
64838	49546
62705	62910
64930	65643
64072	65887
62862	50918
63402	61042
61346	3808
61326	61377
64813	64818
62280	50770
61675	65806
62863	21828
63514	57837
61082	61075
61975	61112
61225	61228
61352	61348
64833	51294
61048	55870
61202	61206
61118	12431
61308	61131
61975	49672
61106	63076
64190	9943
61585	2783
61533	61046
62779	3335
62119	62629
61237	61232
61327	61362
60779	74360
61364	61352
61792	15492
61043	24129
62754	3343
61212	61222
61474	8068
60232	67300
60305	8335
62076	61989
63617	49600
61079	26821
61308	63985
61386	70110
62850	61916
64772	61426
63760	49608
63768	57296
61231	61185
61504	61548
61065	3723
60257	66364
63547	3390
61132	61130
61334	21660
61311	9921
62013	62918
61340	61343
63385	64779
61047	66026
61357	51150
64245	61377
60816	3650
61098	28940
61298	14074
61446	64768
62257	28373
62217	61968
61445	61408
64691	19501
62004	8082
64802	51054
61326	64247
60900	24222
61385	13337
64877	17430
61321	23053
61237	61172
61862	62098
62217	55616
61954	25372
61214	61205
62482	17312
64811	51076
64169	64387
63038	63159
61189	61229
64791	70153
61119	75180
61407	64834
61439	49460
61233	61197
63400	56645
61308	12774
61208	61225
64528	49713
62104	63112
60900	66118
62086	63976
64465	22185
61619	17808
64836	61445
60736	60743
62140	9635
61825	61042
61434	6341
63887	63112
61082	51652
61220	61205
63061	20934
62762	62749
60492	72380
64055	68135
61053	22108
61336	61330
61054	73333
63337	12540
64812	64817
63977	61809
62746	49553
63769	65679
61189	53014
61258	61244
61348	61374
61333	64249
63612	51391
63714	72486
62904	72934
61242	2902
61327	62816
64824	64773
61441	13188
62631	61042
63232	49735
63617	52914
61308	66319
64632	59064
63746	8623
60670	55737
61348	64244
64609	29216
64835	61371
61049	72413
61315	61666
61070	61118
61263	64500
62235	20754
64811	64777
62639	61216
64308	63486
61975	61321
61688	63929
64425	54365
64727	25710
61397	64799
64745	12676
61216	61192
61179	61180
62177	23307
64930	62222
61407	51041
61207	61182
64992	62048
62098	21292
61115	61134
61094	61286
61314	20754
64805	64837
64482	62933
60228	67300
61321	13379
61235	61211
63617	16202
63714	72042
64277	17981
60380	60436
61112	65005
61210	61195
64951	29312
64766	64804
61977	63112
62585	22952
61315	22500
63076	61119
61045	64984
63491	64069
61137	23058
61978	62863
63813	3203
64425	27366
64736	62592
64944	14705
62583	49546
61335	61329
61084	57981
62916	64040
61116	61047
61206	61169
61315	12820
61975	63400
62281	62243
63509	61047
63722	64554
60640	73515
61380	3799
61118	14751
61449	61406
61422	64814
61079	66139
61398	61400
60158	24085
63870	49600
61072	13513
61373	61386
64611	64596
61048	58031
61341	61380
64587	61042
61108	22513
61175	61223
61125	63112
61046	61123
62413	17217
60493	2316
62024	13379
61369	61374
61124	65734
63385	61406
63462	55720
60973	73518
60156	67146
62086	62140
61053	61311
63656	53325
62730	62796
62074	29129
62746	55612
61308	12469
61411	61439
64055	3286
63708	21812
61095	61098
61556	63794
63670	27754
63758	57442
62219	61318
64215	21330
61809	61318
63617	72694
63546	62199
61077	12572
61218	61226
64554	61138
64964	63290
61375	61240
64807	22000
61193	61188
61048	20300
63364	72035
60412	68410
61137	10832
62356	61042
61260	61257
64930	8068
61774	56278
63448	63508
61051	13530
63547	6721
60753	60764
61055	12755
61138	61048
61228	61178
61318	61308
63804	63112
61047	55875
63467	64727
64806	50740
61103	63112
64770	3692
61053	61091
61324	64246
61079	51652
61171	61224
61137	63112
61274	64175
62167	64132
62196	50778
61445	12305
64055	71528
64540	66025
62765	3088
61393	61407
61010	61031
61791	51067
62646	28942
63547	10093
61309	10093
61641	54129
64778	61441
61183	61204
64812	61406
62217	22328
64787	3604
61210	22124
61261	49387
62667	22765
64801	61397
61530	22510
64055	64528
64554	72452
64825	64779
64965	5
61097	20770
61138	72504
64835	21130
62980	24593
61253	61240
61342	3766
61661	64736
64257	64252
61230	53025
64018	63462
63481	16641
63460	27299
63539	63629
61205	61201
64299	28940
61325	61334
61196	61172
62140	61309
60900	66573
63407	29629
63151	23272
61371	72299
61452	22603
63814	63789
62024	56742
64993	64992
61903	7919
61243	61238
61349	61438
61580	2818
62592	8827
63491	62191
64770	50736
62746	73492
61904	28132
61332	8258
61051	3385
60977	2238
61240	65125
63425	59035
60640	28428
64132	61975
62706	61318
63884	1348
61205	55787
61315	72413
61793	21991
62003	61047
64070	61306
61103	61104
61230	61224
62592	62135
62078	65414
64799	61409
61446	51076
63811	63810
64807	13186
64201	64206
63189	63253
64828	64773
61118	62574
61054	25268
61442	64821
61439	64817
61295	22918
61173	61194
61311	20855
62492	65985
62980	22392
63983	12868
64244	61352
61391	64773
62894	23191
61127	61111
63479	63492
62423	64575
63400	20951
64554	12676
63617	61677
64245	61442
63583	23436
64074	61048
63400	23346
64827	64805
63412	63237
62746	55097
62965	63096
63711	62731
61218	61181
61047	54954
61261	74275
62147	21005
61193	61173
61061	49708
61246	61257
61398	70289
61117	61109
61320	25919
61350	61374
61313	61042
61079	22147
61451	64803
62927	21739
63337	15966
64678	64190
61315	49553
61249	61246
61394	51294
61311	52967
61346	61330
61396	51096
62157	62147
62653	21523
61900	62060
62126	61042
62219	62147
61374	61334
61311	23596
61118	61308
61309	72748
62140	3375
62631	62352
61111	61121
63337	73509
64807	61398
61250	3770
61047	61061
61948	14564
60953	4068
61050	22934
64288	64280
62257	11361
63462	21109
61181	61227
63760	75169
63714	55552
62020	28940
60652	55505
63127	64175
64055	12431
64190	51806
63305	72997
63442	61320
62799	62725
61149	61242
62999	61042
63978	2
61793	63253
64798	64812
64909	55116
62105	61042
61168	21091
61903	72478
64837	51090
64916	64884
60760	60761
61393	64770
63235	61074
63733	73540
64833	64809
61106	61097
61196	61227
64787	14925
61129	59757
63198	50764
61328	61354
60756	60739
63421	64499
60640	63737
63938	61256
61311	22661
61077	66562
61139	61124
61867	63363
63313	56811
63635	63547
61311	71259
64553	22973
64801	15495
62792	3345
61078	63612
61054	61049
61121	20864
61319	20875
62172	49593
64835	51067
62730	3327
61357	8258
61394	51075
62043	2894
62706	61049
64554	72587
64823	64799
60362	4454
63047	61991
64560	64642
61357	61329
61860	8823
61371	61374
64834	13188
64801	61791
63507	65001
62050	61042
64842	64170
61356	50778
62739	63194
61558	57583
61066	55724
63789	63888
61420	61400
64190	20776
61352	64243
61358	61344
63054	64128
64607	62009
61178	19399
61176	61174
61221	55841
61229	61182
61261	51263
61319	61052
62003	62167
61638	3283
64828	61394
61199	61174
61068	61133
61079	50763
61579	63112
61174	61210
61892	22532
61082	61116
64762	20297
61352	61385
60640	63467
63260	63247
61202	61235
61387	50990
61089	61098
61998	61588
61716	22159
61177	61225
63125	61966
64465	61061
63462	10098
61729	61078
62617	23429
62534	20202
61223	24408
62262	66031
63002	20875
61329	13337
61118	51269
61086	24958
63462	55574
63547	12485
64810	21985
62586	28940
61307	61245
64552	22328
61192	61229
64199	62592
63870	68393
61082	12803
61514	63027
62767	62794
63337	72790
61392	64769
61047	13379
61393	12994
61250	61238
61340	61364
61377	61350
63385	64814
62713	52783
64812	22365
61407	61411
61109	23212
64973	72519
61114	61107
60743	60759
61204	61233
61309	17808
61446	64805
61916	62918
62161	72270
61319	63445
64133	64132
61825	63481
63739	20853
64055	21905
61137	19499
63617	14062
63977	65251
61170	61233
61138	71834
64632	68174
63547	22065
61333	72298
63810	61090
64018	62024
60698	60685
61137	17808
62760	21818
63462	17518
63147	62119
63240	62296
61182	61237
62914	62857
61090	61087
61688	3782
61341	3604
63617	17360
64055	3388
63888	64930
64199	64196
62850	62592
60294	63961
61261	61052
64243	12994
61975	62586
61312	61124
60761	60738
63457	61052
61240	1984
61250	29595
61930	64994
61221	55774
61724	20754
62185	61735
61227	61201
63989	61294
63546	61825
60218	24480
62915	64106
64834	64811
60771	60754
61380	71543
61309	7555
61439	63385
63509	3334
61112	51883
62304	22504
63455	67808
60135	11671
63814	60314
60739	60760
64822	61433
62140	66091
61797	61835
62746	61047
61245	2815
60802	51659
61971	61860
61049	55628
61348	61339
63823	65308
61079	72867
61182	61169
61306	63400
61986	3693
61082	14372
63337	71281
63714	72451
64984	22445
62983	63670
61112	20661
61169	71470
64928	3
61582	61046
61354	63112
64909	71777
60640	55759
61055	11218
61125	61131
61138	54722
61309	27208
64503	2891
64554	63056
62631	55719
64835	61406
61423	61446
61386	61358
61316	71449
63151	63174
64811	64812
61737	20345
63375	62191
64975	64943
64817	61042
61688	63902
62536	22851
62816	21659
63056	62789
63829	63764
60632	66887
63875	61677
61165	61166
61351	21659
61149	17492
62024	49643
63956	65420
64726	61516
64837	64817
60806	60798
61050	61058
61341	62187
64632	15364
61602	71638
61620	63420
62706	54982
61047	17985
61113	28130
64770	72514
63509	55661
62682	62680
61832	62530
61708	61979
62079	62098
64766	64777
61198	66610
61330	61371
60228	9079
61178	61227
61308	14062
61049	3796
61335	61324
63081	61042
62586	66029
61396	64804
61222	61200
61527	61042
62402	66340
63898	63887
64836	64797
61055	3782
61380	3836
63547	71834
62140	63870
64813	64834
61409	50778
63519	61860
61072	12803
64528	66274
63167	61338
61191	58745
63381	63112
61230	24364
61397	75300
63869	51382
64731	66029
61750	22918
61055	63363
60927	49246
61053	12431
62040	71275
61352	50778
61373	61349
61138	58090
63774	63782
64659	20951
61047	22661
62222	51967
64787	8809
61092	49576
63417	61042
61108	61122
60274	12485
61686	63237
64206	64070
64595	23406
61112	62222
62098	21616
63337	49776
62444	62417
60797	60824
61247	14361
61412	64802
64031	62558
63745	49620
61231	61169
61353	50989
63491	74927
61054	66295
61109	61117
62086	20661
64562	64176
61242	17739
61049	74146
60640	26718
62473	61042
61678	62530
60640	55165
60947	2228
61167	61232
61218	61191
61261	23009
61605	64606
64804	64835
61125	12464
62658	60831
63766	61265
62177	62162
61308	52303
61862	62178
61129	66558
61380	61337
64174	22293
63491	58032
63242	65760
63405	57481
61355	61337
61449	64812
62257	66278
61311	66151
62024	66295
61975	56081
62732	62779
62571	61311
64993	65900
61104	61096
61112	55472
60731	3795
62667	64643
63094	63086
64890	11657
62191	61286
61238	61149
61339	63167
62054	21329
61047	6061
63546	17808
64802	61445
61321	20300
61393	61426
63976	64206
60640	18517
61855	61042
62838	64022
63337	71796
63080	61974
61112	52635
62108	63607
63660	63611
61353	65353
61382	1557
62140	14819
62749	3339
61079	73998
60953	51649
61439	61442
61127	23025
64219	64165
63547	22646
61253	61251
61112	10025
61230	53002
62131	62236
64931	62572
64066	61042
61115	61298
61340	65353
63637	20893
60998	3668
61532	63746
64163	61298
61173	61169
60765	60772
61308	65420
61094	13103
63946	21526
63617	61311
61048	7177
61201	61192
61286	62024
61451	51294
60640	72244
62604	61114
60652	71302
61442	61396
62631	62567
62832	62529
62003	74927
60652	28287
60639	12696
63547	71275
61400	61356
63539	21450
61338	61356
61256	61615
61045	52627
61230	58742
61391	61402
63821	61046
60508	60510
61793	21978
64069	22513
64488	71350
61113	49651
60755	60772
61404	64822
61230	61197
62770	3374
63837	50945
61986	65261
64201	64209
64500	62024
61118	62579
61221	61174
61442	64814
60979	60981
61376	61339
61319	17312
61173	61237
61245	3805
62423	63473
61094	12523
61243	70191
61039	61022
61343	50990
61306	55875
61793	64813
61127	61138
62236	49546
61172	55357
60793	60685
61112	55875
61141	61252
61307	61319
62851	55710
64817	61793
63221	63083
64837	61397
61169	61201
62458	16761
61138	65431
64425	65806
60160	67098
61666	52796
61058	62869
61188	61201
61315	3796
62217	66294
64794	60831
62789	17492
64069	21421
61661	63491
62331	62760
62911	62521
64606	21267
64198	64165
64802	51089
61350	61331
64943	27084
64294	72394
60316	55721
61916	49539
61400	64825
61316	61306
62423	21268
61242	3774
61346	61327
61699	61914
63677	72495
62162	21035
63072	63042
61071	21388
61753	61149
62222	64715
61306	56986
61169	53002
61394	64837
61312	11288
63814	65695
61213	61206
61311	23212
63617	72294
64209	64100
61181	61190
63776	62388
63969	61050
63509	27553
61044	21345
64835	21982
62135	62793
60135	52356
61200	61174
62241	19759
63321	20891
64798	64817
61433	61793
61191	61180
61048	61046
61321	68197
61326	65353
61099	61100
63075	63108
61258	61055
61393	64805
61196	61184
61109	63414
63708	55772
61052	22934
61419	64822
62559	62586
61311	63340
62762	3352
63198	50769
61167	19399
61580	3627
63935	63161
61318	61979
61380	2815
61435	5065
61308	63462
61474	71697
61825	61311
61190	61171
60640	27157
61945	61042
64797	64777
61105	61044
61311	55409
61321	3324
63400	14751
63509	74275
61209	61211
63739	63844
64823	64826
64319	22489
60003	8976
61287	25372
62092	66013
61382	61338
61419	61356
62140	61991
63001	16873
63682	64453
61097	66029
61357	61356
60769	60739
61781	64698
61924	21642
63870	72652
64132	62918
63711	61156
61094	61089
61221	61223
62652	62614
61055	61073
61375	62545
60737	60741
62748	62799
60235	68161
64556	64049
64659	3375
61295	23090
61120	61124
61051	25282
64816	61395
61920	64994
61047	72498
63543	61042
63956	16603
61119	56811
60640	55509
61318	62567
61433	12305
61434	61396
61054	54883
61192	53003
61627	74265
63714	49429
64826	15491
61256	63935
60136	60158
61975	13379
61346	3766
61538	71449
62230	64070
64568	21324
62172	65050
60654	17385
61605	16823
63400	15323
61975	61042
61135	61137
61045	21812
61261	6061
61311	16905
61948	25546
60024	59899
60652	66316
61654	23279
62916	61042
61402	61791
61339	51146
61162	65390
60951	52224
61171	29347
62177	20893
63337	28728
61084	71449
60263	9079
61445	61442
62113	10878
64190	57862
64347	20698
63462	55659
64554	17808
64766	72514
62878	18568
61217	61220
62838	62862
61236	51261
63096	57486
61072	71419
64838	5091
64870	64864
61192	61234
64244	51142
61714	61042
21828	60816
64916	62599
61325	64244
61132	61116
61223	20605
61365	61357
62789	65954
63273	49735
64118	61962
61740	26914
63870	26369
64817	61451
61174	61179
63058	62917
61204	61214
62731	23095
61774	63425
64313	17120
60900	52633
61054	2960
61052	61115
63509	49643
63580	63565
61119	61123
64822	61446
64554	73347
63617	13953
60314	63794
61170	61194
64943	22412
61304	73523
64470	74937
61706	61316
61862	62024
62754	3977
60965	66598
61049	68197
61132	57146
61329	72299
62592	21421
61309	20661
60232	60223
61099	52630
63617	7121
63695	61258
60799	20310
61229	55815
61182	61214
61127	52796
60998	20300
62767	22195
61233	61179
61341	3599
62772	3365
61112	63935
62918	62789
61163	21264
61118	61132
61208	61171
62048	61120
63054	63965
62178	63977
60652	27258
60761	60773
61349	3766
63337	71954
64770	3408
64829	51088
60320	57398
61086	20801
61231	20603
63038	7969
63832	21490
63870	26275
62906	22074
61053	55550
61615	63326
63400	71275
62280	61055
60973	62257
61306	61950
61349	57082
63304	61042
61256	21511
61138	61311
61279	52960
62098	12523
62304	62583
61230	73590
60223	66364
61311	61052
64249	63228
60798	18266
61228	21966
60953	56708
61360	61380
60640	73843
61536	61240
61422	61446
63337	26250
63063	72675
60299	67969
61088	17808
61061	22934
61139	61108
62386	62379
64605	63547
60305	52914
61103	58043
62830	20875
63462	66323
63714	71206
61107	61306
62177	63515
60773	60754
61311	64431
61232	61175
61113	71783
63486	62603
63804	63753
61172	61212
62706	61129
61202	61183
61079	20859
61112	17184
61126	61103
64132	62793
61346	12924
62217	25268
61115	61080
61084	23274
64133	61809
61168	61224
63337	15811
61071	61119
61235	61221
64775	64772
64804	61434
61985	21992
61113	6465
63719	63665
63780	54328
61435	64770
61198	66647
63517	63675
61129	17312
61193	21966
61178	61204
61833	21716
63364	56005
63767	3644
61396	64769
63623	63641
64425	11671
62089	63645
61138	65341
61326	61338
62611	61122
63869	66274
62140	63835
63356	21440
64836	64826
60764	60741
61241	61149
61167	53014
62003	16873
61442	12307
63509	12820
60252	59804
61311	72485
64632	24560
61053	56203
63713	61042
64773	63385
61156	72803
61327	61385
63400	28103
63509	56076
61315	49390
62219	62567
61504	55707
63869	73521
64810	64776
61242	3604
60135	60314
61565	3400
61975	71434
63385	61412
60971	14403
61180	61219
63813	3341
64084	64638
61308	12431
61079	25269
61110	8146
61048	9921
61791	64835
60900	66559
63337	72934
61252	61149
64425	65632
62444	64564
64611	74946
61047	61258
61104	2815
64245	61340
64836	51076
61167	61215
62629	19277
64909	15643
64209	62850
61082	72107
61362	63167
61127	7990
61254	56762
64227	61092
64206	62024
61313	61311
61380	61350
63509	17121
60280	24047
64570	57314
61245	63180
61149	3671
61975	56076
62962	64680
64828	51066
61446	61402
62402	20859
61311	7775
61311	23841
61118	61051
61126	65252
61398	64803
61298	61270
62191	61261
61404	61406
64165	64196
64034	63112
62706	57966
64827	70289
63491	61661
63617	28103
61130	61120
61236	57583
63429	63612
63827	63873
61054	61112
63983	62789
64374	13052
64829	50725
62368	63094
61311	73661
61423	51096
63402	63345
64055	64554
60181	24694
61084	24022
64006	66861
61187	19399
61079	10278
62219	63983
62503	63019
60831	2058
61049	55612
61055	61259
61235	61170
61138	21955
61423	64824
63768	17660
61099	49576
61369	23314
61094	63402
61134	61112
61308	55574
62040	64175
62652	61315
61433	64813
64909	71921
61201	61219
64465	55628
64823	61402
62201	20514
61449	61445
62024	15323
61176	61237
61066	66364
61079	61074
63769	8201
61346	62855
61352	3662
64798	61400
61781	61082
61916	61950
60738	60754
61400	61393
63492	65170
63650	61042
64431	62521
63462	51807
61137	66945
61401	70220
62631	72498
61082	22084
61451	51067
61112	61068
61202	61042
60320	10174
61097	55640
61044	63620
61669	51266
62222	8201
62706	61308
64190	70995
61119	52796
64554	3286
63442	34029
64736	64431
64805	64816
64528	64190
63081	62280
61311	49776
61311	73871
61809	61950
61098	57138
60493	72358
64034	61088
61376	61360
64813	51058
64312	65474
63279	61042
63986	61042
62008	61921
62079	27486
61113	61123
61330	61387
61098	64482
61248	29537
61180	61170
60793	60784
61426	64813
62140	72498
62199	21267
62938	61042
63645	61042
64528	61316
64837	61424
61172	19425
62746	22108
61236	25675
61286	63764
61050	21765
61321	55083
63340	27857
61963	61115
64803	21993
61504	21156
61311	63764
61113	63989
64526	73730
62941	61851
61048	56094
64805	51076
61072	66096
63870	27674
64825	64824
64853	64864
64827	51096
61402	15491
61436	15555
60976	476
61451	64797
62217	64465
61051	22590
61129	66098
61306	62352
61261	73492
64806	61435
64984	61055
61226	61189
61316	61319
62789	64554
61371	21659
60573	74152
61054	26581
61113	61311
61203	61181
61306	64055
64427	71621
64801	64813
64909	55523
61306	12393
62754	62762
61321	61258
62222	29184
60900	66402
61138	23573
61230	55785
61312	61315
61408	72514
61496	63999
63633	20187
61123	61103
61213	61233
63063	27155
63976	62850
60640	3375
64833	61421
21828	57103
60218	24419
64312	61767
64088	23279
63547	55757
62530	62541
63670	55656
61412	61411
63870	73598
64772	64835
64055	56742
61236	55844
61045	27410
60640	71138
61126	17808
61426	61406
64055	66532
61382	3652
64800	64833
61124	61107
61511	1574
63768	20016
61342	64247
64132	64431
63746	61559
60760	60771
61282	61901
61257	3774
61393	64824
61315	14438
62781	20748
61196	61213
64166	8397
61309	22500
64659	61047
63925	63922
64736	61661
64794	65293
